time,co2,site,lat,lon
2010-07-01,390.604,HAT2031,24.06069,123.80939
2010-08-01,388.787,HAT2031,24.06069,123.80939
2010-09-01,387.465,HAT2031,24.06069,123.80939
2010-10-01,389.671,HAT2031,24.06069,123.80939
2010-11-01,392.45,HAT2031,24.06069,123.80939
2010-12-01,395.291,HAT2031,24.06069,123.80939
2011-01-01,396.541,HAT2031,24.06069,123.80939
2011-02-01,396.968,HAT2031,24.06069,123.80939
2011-03-01,398.577,HAT2031,24.06069,123.80939
2011-04-01,398.752,HAT2031,24.06069,123.80939
2011-05-01,396.519,HAT2031,24.06069,123.80939
2011-06-01,393.529,HAT2031,24.06069,123.80939
2011-07-01,391.903,HAT2031,24.06069,123.80939
2011-08-01,390.595,HAT2031,24.06069,123.80939
2011-09-01,387.86,HAT2031,24.06069,123.80939
2011-10-01,391.889,HAT2031,24.06069,123.80939
2011-11-01,393.314,HAT2031,24.06069,123.80939
2011-12-01,396.349,HAT2031,24.06069,123.80939
2012-01-01,399.292,HAT2031,24.06069,123.80939
2012-02-01,399.355,HAT2031,24.06069,123.80939
2012-03-01,399.201,HAT2031,24.06069,123.80939
2012-04-01,400.095,HAT2031,24.06069,123.80939
2012-05-01,399.416,HAT2031,24.06069,123.80939
2012-06-01,394.938,HAT2031,24.06069,123.80939
2012-07-01,394.182,HAT2031,24.06069,123.80939
2012-08-01,392.212,HAT2031,24.06069,123.80939
2012-09-01,391.708,HAT2031,24.06069,123.80939
2012-10-01,395.524,HAT2031,24.06069,123.80939
2012-11-01,399.107,HAT2031,24.06069,123.80939
2012-12-01,400.085,HAT2031,24.06069,123.80939
2013-01-01,401.257,HAT2031,24.06069,123.80939
2013-02-01,401.064,HAT2031,24.06069,123.80939
2013-03-01,402.099,HAT2031,24.06069,123.80939
2013-04-01,403.584,HAT2031,24.06069,123.80939
2013-05-01,401.581,HAT2031,24.06069,123.80939
2013-06-01,398.852,HAT2031,24.06069,123.80939
2013-07-01,397.139,HAT2031,24.06069,123.80939
2013-08-01,395.515,HAT2031,24.06069,123.80939
2013-09-01,393.141,HAT2031,24.06069,123.80939
2013-10-01,397.282,HAT2031,24.06069,123.80939
2013-11-01,400.571,HAT2031,24.06069,123.80939
2013-12-01,402.163,HAT2031,24.06069,123.80939
2014-01-01,402.503,HAT2031,24.06069,123.80939
2014-02-01,402.913,HAT2031,24.06069,123.80939
2014-03-01,404.935,HAT2031,24.06069,123.80939
2014-04-01,405.971,HAT2031,24.06069,123.80939
2014-05-01,404.844,HAT2031,24.06069,123.80939
2014-06-01,401.278,HAT2031,24.06069,123.80939
2014-07-01,399.08,HAT2031,24.06069,123.80939
2014-08-01,397.555,HAT2031,24.06069,123.80939
2014-09-01,396.95,HAT2031,24.06069,123.80939
2014-10-01,399.05,HAT2031,24.06069,123.80939
2014-11-01,400.618,HAT2031,24.06069,123.80939
2014-12-01,404.712,HAT2031,24.06069,123.80939
2015-01-01,405.65,HAT2031,24.06069,123.80939
2015-02-01,405.955,HAT2031,24.06069,123.80939
2015-03-01,406.22,HAT2031,24.06069,123.80939
2015-04-01,406.584,HAT2031,24.06069,123.80939
2015-05-01,405.44,HAT2031,24.06069,123.80939
2015-06-01,402.835,HAT2031,24.06069,123.80939
2015-07-01,400.264,HAT2031,24.06069,123.80939
2015-08-01,400.081,HAT2031,24.06069,123.80939
2015-09-01,397.496,HAT2031,24.06069,123.80939
2015-10-01,402.121,HAT2031,24.06069,123.80939
2015-11-01,404.29,HAT2031,24.06069,123.80939
2015-12-01,407.318,HAT2031,24.06069,123.80939
2016-01-01,409.072,HAT2031,24.06069,123.80939
2016-02-01,409.145,HAT2031,24.06069,123.80939
2016-03-01,409.723,HAT2031,24.06069,123.80939
2016-04-01,410.396,HAT2031,24.06069,123.80939
2016-05-01,408.644,HAT2031,24.06069,123.80939
2016-06-01,406.689,HAT2031,24.06069,123.80939
2016-07-01,404.587,HAT2031,24.06069,123.80939
2016-08-01,401.682,HAT2031,24.06069,123.80939
2016-09-01,401.562,HAT2031,24.06069,123.80939
2016-10-01,403.786,HAT2031,24.06069,123.80939
2016-11-01,407.748,HAT2031,24.06069,123.80939
2016-12-01,409.473,HAT2031,24.06069,123.80939
2017-01-01,411.057,HAT2031,24.06069,123.80939
2017-02-01,412.035,HAT2031,24.06069,123.80939
2017-03-01,413.798,HAT2031,24.06069,123.80939
2017-04-01,413.119,HAT2031,24.06069,123.80939
2017-05-01,410.802,HAT2031,24.06069,123.80939
2017-06-01,408.456,HAT2031,24.06069,123.80939
2017-07-01,407.228,HAT2031,24.06069,123.80939
2017-08-01,404.942,HAT2031,24.06069,123.80939
2017-09-01,404.572,HAT2031,24.06069,123.80939
2017-10-01,406.462,HAT2031,24.06069,123.80939
2017-11-01,408.816,HAT2031,24.06069,123.80939
2017-12-01,411.801,HAT2031,24.06069,123.80939
2018-01-01,412.828,HAT2031,24.06069,123.80939
2018-02-01,414.223,HAT2031,24.06069,123.80939
2018-03-01,413.807,HAT2031,24.06069,123.80939
2018-04-01,414.772,HAT2031,24.06069,123.80939
2018-05-01,414.301,HAT2031,24.06069,123.80939
2018-06-01,410.811,HAT2031,24.06069,123.80939
2018-07-01,409.027,HAT2031,24.06069,123.80939
2018-08-01,407.126,HAT2031,24.06069,123.80939
2018-09-01,406.085,HAT2031,24.06069,123.80939
2018-10-01,411.207,HAT2031,24.06069,123.80939
2018-11-01,412.471,HAT2031,24.06069,123.80939
2018-12-01,414.558,HAT2031,24.06069,123.80939
2019-01-01,417.274,HAT2031,24.06069,123.80939
2019-02-01,415.803,HAT2031,24.06069,123.80939
2019-03-01,418.367,HAT2031,24.06069,123.80939
2019-04-01,417.148,HAT2031,24.06069,123.80939
2019-05-01,416.738,HAT2031,24.06069,123.80939
2019-06-01,413.581,HAT2031,24.06069,123.80939
2019-07-01,411.209,HAT2031,24.06069,123.80939
2019-08-01,410.493,HAT2031,24.06069,123.80939
2019-09-01,409.329,HAT2031,24.06069,123.80939
2019-10-01,413.688,HAT2031,24.06069,123.80939
2019-11-01,414.457,HAT2031,24.06069,123.80939
2019-12-01,417.038,HAT2031,24.06069,123.80939
2020-01-01,420.576,HAT2031,24.06069,123.80939
2020-02-01,418.076,HAT2031,24.06069,123.80939
2020-03-01,420.068,HAT2031,24.06069,123.80939
2020-04-01,420.568,HAT2031,24.06069,123.80939
2020-05-01,418.401,HAT2031,24.06069,123.80939
2020-06-01,416.332,HAT2031,24.06069,123.80939
2020-07-01,414.557,HAT2031,24.06069,123.80939
2020-08-01,412.792,HAT2031,24.06069,123.80939
2020-09-01,412.361,HAT2031,24.06069,123.80939
2020-10-01,414.348,HAT2031,24.06069,123.80939
2020-11-01,417.016,HAT2031,24.06069,123.80939
2020-12-01,420.1,HAT2031,24.06069,123.80939
2021-01-01,421.471,HAT2031,24.06069,123.80939
2021-02-01,420.992,HAT2031,24.06069,123.80939
2021-03-01,422.549,HAT2031,24.06069,123.80939
2021-04-01,422.726,HAT2031,24.06069,123.80939
2021-05-01,420.033,HAT2031,24.06069,123.80939
2021-06-01,417.18,HAT2031,24.06069,123.80939
2021-07-01,416.994,HAT2031,24.06069,123.80939
2021-08-01,414.348,HAT2031,24.06069,123.80939
2021-09-01,414.362,HAT2031,24.06069,123.80939
2021-10-01,416.361,HAT2031,24.06069,123.80939
2021-11-01,420.132,HAT2031,24.06069,123.80939
2021-12-01,421.995,HAT2031,24.06069,123.80939
2022-01-01,423.631,HAT2031,24.06069,123.80939
2022-02-01,423.585,HAT2031,24.06069,123.80939
2022-03-01,424.574,HAT2031,24.06069,123.80939
